================ Training Loss (Mon Sep 29 15:38:19 2025) ================
[Rank 0] (epoch: 1, iters: 100, time: 0.598, data: 2.243) , D_A: 0.585, G_A: 0.400, cycle_A: 1.613, idt_A: 1.502, D_B: 0.408, G_B: 0.423, cycle_B: 3.156, idt_B: 0.733

[Rank 0] (epoch: 52, iters: 2385, time: 0.338, data: 0.019) , D_A: 0.110, G_A: 0.493, cycle_A: 0.235, idt_A: 0.109, D_B: 0.004, G_B: 0.951, cycle_B: 0.277, idt_B: 0.092

[Rank 0] (epoch: 52, iters: 2410, time: 0.336, data: 0.017) , D_A: 0.040, G_A: 1.319, cycle_A: 0.248, idt_A: 0.075, D_B: 0.017, G_B: 0.849, cycle_B: 0.170, idt_B: 0.102

[Rank 0] (epoch: 52, iters: 2435, time: 0.338, data: 0.018) , D_A: 0.027, G_A: 1.065, cycle_A: 0.167, idt_A: 0.094, D_B: 0.001, G_B: 0.989, cycle_B: 0.173, idt_B: 0.061

[Rank 0] (epoch: 52, iters: 2460, time: 0.337, data: 0.018) , D_A: 0.054, G_A: 1.007, cycle_A: 0.239, idt_A: 0.132, D_B: 0.612, G_B: 0.022, cycle_B: 0.335, idt_B: 0.085

[Rank 0] (epoch: 52, iters: 2485, time: 0.338, data: 0.018) , D_A: 0.046, G_A: 0.734, cycle_A: 0.199, idt_A: 0.135, D_B: 0.208, G_B: 0.312, cycle_B: 0.372, idt_B: 0.071

[Rank 0] (epoch: 52, iters: 2510, time: 0.337, data: 0.019) , D_A: 0.083, G_A: 0.407, cycle_A: 0.195, idt_A: 0.137, D_B: 0.007, G_B: 1.111, cycle_B: 0.420, idt_B: 0.076

[Rank 0] (epoch: 52, iters: 2535, time: 0.335, data: 0.018) , D_A: 0.152, G_A: 1.161, cycle_A: 0.228, idt_A: 0.221, D_B: 0.005, G_B: 0.597, cycle_B: 0.483, idt_B: 0.078

[Rank 0] (epoch: 52, iters: 2560, time: 0.338, data: 0.019) , D_A: 0.109, G_A: 0.365, cycle_A: 0.194, idt_A: 0.110, D_B: 0.021, G_B: 0.957, cycle_B: 0.277, idt_B: 0.073

[Rank 0] (epoch: 52, iters: 2585, time: 0.336, data: 0.019) , D_A: 0.089, G_A: 0.870, cycle_A: 0.220, idt_A: 0.138, D_B: 0.004, G_B: 0.948, cycle_B: 0.380, idt_B: 0.088

[Rank 0] (epoch: 52, iters: 2610, time: 0.338, data: 0.022) , D_A: 0.062, G_A: 0.991, cycle_A: 0.206, idt_A: 0.169, D_B: 0.002, G_B: 1.001, cycle_B: 0.352, idt_B: 0.070

[Rank 0] (epoch: 52, iters: 2635, time: 0.335, data: 0.019) , D_A: 0.277, G_A: 1.283, cycle_A: 0.294, idt_A: 0.151, D_B: 0.015, G_B: 0.943, cycle_B: 0.315, idt_B: 0.122

[Rank 0] (epoch: 52, iters: 2660, time: 0.337, data: 0.019) , D_A: 0.034, G_A: 1.127, cycle_A: 0.428, idt_A: 0.140, D_B: 0.008, G_B: 0.930, cycle_B: 0.302, idt_B: 0.273

[Rank 0] (epoch: 52, iters: 2685, time: 0.338, data: 0.018) , D_A: 0.028, G_A: 0.831, cycle_A: 0.210, idt_A: 0.132, D_B: 0.001, G_B: 0.968, cycle_B: 0.272, idt_B: 0.071

[Rank 0] (epoch: 52, iters: 2710, time: 0.335, data: 0.019) , D_A: 0.032, G_A: 0.822, cycle_A: 0.237, idt_A: 0.123, D_B: 0.002, G_B: 0.944, cycle_B: 0.311, idt_B: 0.087

[Rank 0] (epoch: 53, iters: 20, time: 0.336, data: 0.019) , D_A: 0.079, G_A: 0.806, cycle_A: 0.206, idt_A: 0.123, D_B: 0.001, G_B: 1.013, cycle_B: 0.292, idt_B: 0.068

[Rank 0] (epoch: 53, iters: 45, time: 0.336, data: 0.019) , D_A: 0.049, G_A: 0.606, cycle_A: 0.226, idt_A: 0.119, D_B: 0.002, G_B: 0.992, cycle_B: 0.282, idt_B: 0.082

[Rank 0] (epoch: 53, iters: 70, time: 0.335, data: 0.021) , D_A: 0.097, G_A: 0.411, cycle_A: 0.166, idt_A: 0.161, D_B: 0.004, G_B: 0.931, cycle_B: 0.409, idt_B: 0.075

[Rank 0] (epoch: 53, iters: 95, time: 0.337, data: 0.018) , D_A: 0.091, G_A: 0.531, cycle_A: 0.195, idt_A: 0.176, D_B: 0.318, G_B: 1.473, cycle_B: 0.439, idt_B: 0.066

[Rank 0] (epoch: 53, iters: 120, time: 0.337, data: 0.020) , D_A: 0.037, G_A: 1.330, cycle_A: 0.229, idt_A: 0.123, D_B: 0.053, G_B: 0.971, cycle_B: 0.344, idt_B: 0.092

[Rank 0] (epoch: 53, iters: 145, time: 0.332, data: 0.019) , D_A: 0.159, G_A: 1.231, cycle_A: 0.232, idt_A: 0.135, D_B: 0.008, G_B: 0.925, cycle_B: 0.283, idt_B: 0.077

[Rank 0] (epoch: 53, iters: 170, time: 0.337, data: 0.020) , D_A: 0.139, G_A: 1.585, cycle_A: 0.250, idt_A: 0.113, D_B: 0.185, G_B: 0.242, cycle_B: 0.317, idt_B: 0.084

[Rank 0] (epoch: 53, iters: 195, time: 0.333, data: 0.019) , D_A: 0.092, G_A: 0.595, cycle_A: 0.236, idt_A: 0.153, D_B: 0.005, G_B: 0.920, cycle_B: 0.297, idt_B: 0.075

[Rank 0] (epoch: 53, iters: 220, time: 0.338, data: 0.021) , D_A: 0.166, G_A: 0.353, cycle_A: 0.208, idt_A: 0.163, D_B: 0.053, G_B: 0.833, cycle_B: 0.781, idt_B: 0.085

[Rank 0] (epoch: 53, iters: 245, time: 0.337, data: 0.020) , D_A: 0.134, G_A: 0.786, cycle_A: 0.211, idt_A: 0.142, D_B: 0.076, G_B: 1.017, cycle_B: 0.337, idt_B: 0.074

[Rank 0] (epoch: 53, iters: 270, time: 0.335, data: 0.018) , D_A: 0.285, G_A: 1.220, cycle_A: 0.177, idt_A: 0.133, D_B: 0.003, G_B: 1.000, cycle_B: 0.317, idt_B: 0.073

[Rank 0] (epoch: 53, iters: 295, time: 0.338, data: 0.019) , D_A: 0.084, G_A: 0.591, cycle_A: 0.236, idt_A: 0.139, D_B: 0.014, G_B: 0.984, cycle_B: 0.308, idt_B: 0.074

[Rank 0] (epoch: 53, iters: 320, time: 0.336, data: 0.019) , D_A: 0.106, G_A: 0.478, cycle_A: 0.265, idt_A: 0.160, D_B: 0.002, G_B: 1.010, cycle_B: 0.353, idt_B: 0.097

[Rank 0] (epoch: 53, iters: 345, time: 0.338, data: 0.018) , D_A: 0.099, G_A: 0.504, cycle_A: 0.274, idt_A: 0.138, D_B: 0.001, G_B: 1.017, cycle_B: 0.566, idt_B: 0.092

[Rank 0] (epoch: 53, iters: 370, time: 0.337, data: 0.019) , D_A: 0.150, G_A: 0.237, cycle_A: 0.192, idt_A: 0.135, D_B: 0.006, G_B: 0.898, cycle_B: 0.340, idt_B: 0.066

[Rank 0] (epoch: 53, iters: 395, time: 0.337, data: 0.018) , D_A: 0.051, G_A: 1.102, cycle_A: 0.204, idt_A: 0.162, D_B: 0.002, G_B: 0.932, cycle_B: 0.470, idt_B: 0.065

[Rank 0] (epoch: 53, iters: 420, time: 0.337, data: 0.020) , D_A: 0.278, G_A: 0.411, cycle_A: 0.307, idt_A: 0.172, D_B: 0.003, G_B: 0.926, cycle_B: 0.453, idt_B: 0.180

[Rank 0] (epoch: 53, iters: 445, time: 0.338, data: 0.018) , D_A: 0.109, G_A: 0.201, cycle_A: 0.248, idt_A: 0.103, D_B: 0.001, G_B: 1.001, cycle_B: 0.287, idt_B: 0.096

[Rank 0] (epoch: 53, iters: 470, time: 0.335, data: 0.018) , D_A: 0.160, G_A: 1.228, cycle_A: 0.159, idt_A: 0.132, D_B: 0.001, G_B: 0.990, cycle_B: 0.320, idt_B: 0.061

[Rank 0] (epoch: 53, iters: 495, time: 0.337, data: 0.018) , D_A: 0.054, G_A: 1.269, cycle_A: 0.251, idt_A: 0.112, D_B: 0.002, G_B: 0.971, cycle_B: 0.263, idt_B: 0.087

[Rank 0] (epoch: 53, iters: 520, time: 0.338, data: 0.020) , D_A: 0.058, G_A: 0.472, cycle_A: 0.250, idt_A: 0.140, D_B: 0.001, G_B: 0.994, cycle_B: 0.318, idt_B: 0.094

[Rank 0] (epoch: 53, iters: 545, time: 0.337, data: 0.017) , D_A: 0.037, G_A: 0.687, cycle_A: 0.202, idt_A: 0.114, D_B: 0.194, G_B: 1.376, cycle_B: 0.256, idt_B: 0.064

[Rank 0] (epoch: 53, iters: 570, time: 0.336, data: 0.018) , D_A: 0.143, G_A: 0.893, cycle_A: 0.280, idt_A: 0.120, D_B: 0.002, G_B: 1.006, cycle_B: 0.256, idt_B: 0.118

[Rank 0] (epoch: 53, iters: 595, time: 0.339, data: 0.019) , D_A: 0.131, G_A: 1.268, cycle_A: 0.261, idt_A: 0.195, D_B: 0.207, G_B: 1.406, cycle_B: 0.447, idt_B: 0.107

[Rank 0] (epoch: 53, iters: 620, time: 0.338, data: 0.022) , D_A: 0.019, G_A: 0.614, cycle_A: 0.210, idt_A: 0.102, D_B: 0.002, G_B: 1.002, cycle_B: 0.261, idt_B: 0.075

[Rank 0] (epoch: 53, iters: 645, time: 0.337, data: 0.018) , D_A: 0.142, G_A: 0.655, cycle_A: 0.235, idt_A: 0.164, D_B: 0.006, G_B: 0.861, cycle_B: 0.339, idt_B: 0.087

[Rank 0] (epoch: 53, iters: 670, time: 0.337, data: 0.017) , D_A: 0.052, G_A: 0.615, cycle_A: 0.217, idt_A: 0.103, D_B: 0.015, G_B: 0.862, cycle_B: 0.290, idt_B: 0.080

[Rank 0] (epoch: 53, iters: 695, time: 0.336, data: 0.021) , D_A: 0.061, G_A: 0.727, cycle_A: 0.282, idt_A: 0.138, D_B: 0.011, G_B: 0.100, cycle_B: 0.307, idt_B: 0.110

[Rank 0] (epoch: 53, iters: 720, time: 0.338, data: 0.018) , D_A: 0.063, G_A: 0.572, cycle_A: 0.209, idt_A: 0.134, D_B: 0.035, G_B: 1.250, cycle_B: 0.341, idt_B: 0.084

[Rank 0] (epoch: 53, iters: 745, time: 0.336, data: 0.019) , D_A: 0.115, G_A: 0.406, cycle_A: 0.180, idt_A: 0.129, D_B: 0.001, G_B: 0.969, cycle_B: 0.374, idt_B: 0.062

[Rank 0] (epoch: 53, iters: 770, time: 0.338, data: 0.019) , D_A: 0.046, G_A: 1.336, cycle_A: 0.208, idt_A: 0.127, D_B: 0.023, G_B: 0.693, cycle_B: 0.335, idt_B: 0.070

[Rank 0] (epoch: 53, iters: 795, time: 0.337, data: 0.018) , D_A: 0.092, G_A: 0.766, cycle_A: 0.257, idt_A: 0.102, D_B: 0.012, G_B: 1.120, cycle_B: 0.218, idt_B: 0.108

[Rank 0] (epoch: 53, iters: 820, time: 0.338, data: 0.017) , D_A: 0.052, G_A: 0.368, cycle_A: 0.209, idt_A: 0.119, D_B: 0.002, G_B: 1.031, cycle_B: 0.318, idt_B: 0.074

[Rank 0] (epoch: 53, iters: 845, time: 0.337, data: 0.018) , D_A: 0.114, G_A: 0.425, cycle_A: 0.188, idt_A: 0.127, D_B: 0.003, G_B: 1.009, cycle_B: 0.331, idt_B: 0.064

[Rank 0] (epoch: 53, iters: 870, time: 0.338, data: 0.021) , D_A: 0.027, G_A: 0.323, cycle_A: 0.261, idt_A: 0.162, D_B: 0.003, G_B: 1.028, cycle_B: 0.418, idt_B: 0.088

[Rank 0] (epoch: 53, iters: 895, time: 0.338, data: 0.018) , D_A: 0.069, G_A: 0.806, cycle_A: 0.188, idt_A: 0.132, D_B: 0.002, G_B: 1.048, cycle_B: 0.260, idt_B: 0.072

[Rank 0] (epoch: 53, iters: 920, time: 0.338, data: 0.018) , D_A: 0.089, G_A: 0.638, cycle_A: 0.271, idt_A: 0.115, D_B: 0.001, G_B: 1.004, cycle_B: 0.295, idt_B: 0.104

[Rank 0] (epoch: 53, iters: 945, time: 0.337, data: 0.017) , D_A: 0.033, G_A: 0.797, cycle_A: 0.184, idt_A: 0.140, D_B: 0.044, G_B: 0.795, cycle_B: 0.340, idt_B: 0.061

[Rank 0] (epoch: 53, iters: 970, time: 0.338, data: 0.027) , D_A: 0.072, G_A: 0.239, cycle_A: 0.258, idt_A: 0.159, D_B: 0.005, G_B: 1.010, cycle_B: 0.445, idt_B: 0.112

[Rank 0] (epoch: 53, iters: 995, time: 0.330, data: 0.022) , D_A: 0.144, G_A: 0.270, cycle_A: 0.249, idt_A: 0.138, D_B: 0.001, G_B: 0.978, cycle_B: 0.303, idt_B: 0.082

[Rank 0] (epoch: 53, iters: 1020, time: 0.324, data: 0.020) , D_A: 0.056, G_A: 0.708, cycle_A: 0.236, idt_A: 0.148, D_B: 0.009, G_B: 1.010, cycle_B: 0.439, idt_B: 0.077

[Rank 0] (epoch: 53, iters: 1045, time: 0.338, data: 0.018) , D_A: 0.023, G_A: 0.617, cycle_A: 0.217, idt_A: 0.401, D_B: 0.004, G_B: 0.939, cycle_B: 0.845, idt_B: 0.080

[Rank 0] (epoch: 53, iters: 1070, time: 0.336, data: 0.019) , D_A: 0.022, G_A: 1.321, cycle_A: 0.289, idt_A: 0.110, D_B: 0.004, G_B: 0.999, cycle_B: 0.299, idt_B: 0.120

[Rank 0] (epoch: 53, iters: 1095, time: 0.338, data: 0.022) , D_A: 0.101, G_A: 1.003, cycle_A: 0.180, idt_A: 0.120, D_B: 0.019, G_B: 0.969, cycle_B: 0.344, idt_B: 0.063

[Rank 0] (epoch: 53, iters: 1120, time: 0.336, data: 0.021) , D_A: 0.128, G_A: 1.070, cycle_A: 0.277, idt_A: 0.145, D_B: 0.003, G_B: 1.026, cycle_B: 0.339, idt_B: 0.107

[Rank 0] (epoch: 53, iters: 1145, time: 0.338, data: 0.018) , D_A: 0.088, G_A: 0.954, cycle_A: 0.203, idt_A: 0.124, D_B: 0.001, G_B: 0.987, cycle_B: 0.260, idt_B: 0.067

[Rank 0] (epoch: 53, iters: 1170, time: 0.328, data: 0.021) , D_A: 0.048, G_A: 1.191, cycle_A: 0.202, idt_A: 0.178, D_B: 0.001, G_B: 0.978, cycle_B: 0.408, idt_B: 0.068

[Rank 0] (epoch: 53, iters: 1195, time: 0.336, data: 0.020) , D_A: 0.030, G_A: 0.990, cycle_A: 0.184, idt_A: 0.133, D_B: 0.003, G_B: 1.005, cycle_B: 0.287, idt_B: 0.062

[Rank 0] (epoch: 53, iters: 1220, time: 0.337, data: 0.019) , D_A: 0.216, G_A: 0.096, cycle_A: 0.208, idt_A: 0.143, D_B: 0.001, G_B: 0.992, cycle_B: 0.349, idt_B: 0.076

[Rank 0] (epoch: 53, iters: 1245, time: 0.336, data: 0.018) , D_A: 0.223, G_A: 0.576, cycle_A: 0.223, idt_A: 0.161, D_B: 0.008, G_B: 1.133, cycle_B: 0.324, idt_B: 0.103

[Rank 0] (epoch: 53, iters: 1270, time: 0.338, data: 0.021) , D_A: 0.050, G_A: 0.271, cycle_A: 0.215, idt_A: 0.117, D_B: 0.002, G_B: 1.006, cycle_B: 0.282, idt_B: 0.084

[Rank 0] (epoch: 53, iters: 1295, time: 0.336, data: 0.019) , D_A: 0.079, G_A: 0.634, cycle_A: 0.194, idt_A: 0.180, D_B: 0.002, G_B: 0.980, cycle_B: 0.436, idt_B: 0.084

[Rank 0] (epoch: 53, iters: 1320, time: 0.337, data: 0.019) , D_A: 0.219, G_A: 0.255, cycle_A: 0.268, idt_A: 0.286, D_B: 0.004, G_B: 0.962, cycle_B: 0.389, idt_B: 0.114

[Rank 0] (epoch: 53, iters: 1345, time: 0.338, data: 0.021) , D_A: 0.056, G_A: 0.792, cycle_A: 0.247, idt_A: 0.108, D_B: 0.003, G_B: 0.988, cycle_B: 0.250, idt_B: 0.093

[Rank 0] (epoch: 53, iters: 1370, time: 0.337, data: 0.018) , D_A: 0.067, G_A: 1.151, cycle_A: 0.225, idt_A: 0.115, D_B: 0.077, G_B: 1.015, cycle_B: 0.236, idt_B: 0.083

[Rank 0] (epoch: 53, iters: 1395, time: 0.338, data: 0.020) , D_A: 0.046, G_A: 0.767, cycle_A: 0.204, idt_A: 0.122, D_B: 0.132, G_B: 0.492, cycle_B: 0.272, idt_B: 0.076

[Rank 0] (epoch: 53, iters: 1420, time: 0.337, data: 0.018) , D_A: 0.281, G_A: 0.167, cycle_A: 0.197, idt_A: 0.184, D_B: 0.221, G_B: 0.231, cycle_B: 0.462, idt_B: 0.072

[Rank 0] (epoch: 53, iters: 1445, time: 0.338, data: 0.020) , D_A: 0.036, G_A: 0.748, cycle_A: 0.242, idt_A: 0.100, D_B: 0.013, G_B: 0.858, cycle_B: 0.275, idt_B: 0.089

[Rank 0] (epoch: 53, iters: 1470, time: 0.338, data: 0.018) , D_A: 0.044, G_A: 0.445, cycle_A: 0.168, idt_A: 0.129, D_B: 0.085, G_B: 0.384, cycle_B: 0.382, idt_B: 0.061

[Rank 0] (epoch: 53, iters: 1495, time: 0.338, data: 0.018) , D_A: 0.047, G_A: 0.553, cycle_A: 0.195, idt_A: 0.466, D_B: 0.038, G_B: 0.829, cycle_B: 1.014, idt_B: 0.074

[Rank 0] (epoch: 53, iters: 1520, time: 0.338, data: 0.018) , D_A: 0.171, G_A: 0.630, cycle_A: 0.244, idt_A: 0.121, D_B: 0.002, G_B: 1.002, cycle_B: 0.304, idt_B: 0.091

[Rank 0] (epoch: 53, iters: 1545, time: 0.338, data: 0.018) , D_A: 0.058, G_A: 0.995, cycle_A: 0.287, idt_A: 0.133, D_B: 0.012, G_B: 0.873, cycle_B: 0.320, idt_B: 0.125

[Rank 0] (epoch: 53, iters: 1570, time: 0.339, data: 0.018) , D_A: 0.285, G_A: 0.660, cycle_A: 0.201, idt_A: 0.194, D_B: 0.032, G_B: 0.717, cycle_B: 0.497, idt_B: 0.074

[Rank 0] (epoch: 53, iters: 1595, time: 0.337, data: 0.020) , D_A: 0.033, G_A: 1.037, cycle_A: 0.422, idt_A: 0.093, D_B: 0.014, G_B: 1.038, cycle_B: 0.236, idt_B: 0.158

[Rank 0] (epoch: 53, iters: 1620, time: 0.338, data: 0.017) , D_A: 0.087, G_A: 0.504, cycle_A: 0.248, idt_A: 0.113, D_B: 0.005, G_B: 0.940, cycle_B: 0.298, idt_B: 0.090

[Rank 0] (epoch: 53, iters: 1645, time: 0.339, data: 0.019) , D_A: 0.208, G_A: 0.325, cycle_A: 0.256, idt_A: 0.190, D_B: 0.006, G_B: 0.926, cycle_B: 0.547, idt_B: 0.116

[Rank 0] (epoch: 53, iters: 1670, time: 0.338, data: 0.018) , D_A: 0.038, G_A: 0.424, cycle_A: 0.202, idt_A: 0.165, D_B: 0.002, G_B: 1.020, cycle_B: 0.322, idt_B: 0.071

[Rank 0] (epoch: 53, iters: 1695, time: 0.337, data: 0.020) , D_A: 0.145, G_A: 1.078, cycle_A: 0.205, idt_A: 0.140, D_B: 0.003, G_B: 1.084, cycle_B: 0.286, idt_B: 0.069

[Rank 0] (epoch: 53, iters: 1720, time: 0.337, data: 0.018) , D_A: 0.081, G_A: 0.825, cycle_A: 0.192, idt_A: 0.197, D_B: 0.003, G_B: 1.029, cycle_B: 0.403, idt_B: 0.112

[Rank 0] (epoch: 53, iters: 1745, time: 0.338, data: 0.018) , D_A: 0.047, G_A: 0.327, cycle_A: 0.281, idt_A: 0.251, D_B: 0.001, G_B: 0.895, cycle_B: 0.470, idt_B: 0.087

[Rank 0] (epoch: 53, iters: 1770, time: 0.339, data: 0.019) , D_A: 0.083, G_A: 0.560, cycle_A: 0.219, idt_A: 0.142, D_B: 0.002, G_B: 1.025, cycle_B: 0.274, idt_B: 0.090

[Rank 0] (epoch: 53, iters: 1795, time: 0.337, data: 0.017) , D_A: 0.357, G_A: 0.456, cycle_A: 0.269, idt_A: 0.185, D_B: 0.007, G_B: 0.869, cycle_B: 0.437, idt_B: 0.096

[Rank 0] (epoch: 53, iters: 1820, time: 0.338, data: 0.018) , D_A: 0.208, G_A: 0.995, cycle_A: 0.201, idt_A: 0.110, D_B: 0.002, G_B: 1.005, cycle_B: 0.260, idt_B: 0.068

[Rank 0] (epoch: 53, iters: 1845, time: 0.339, data: 0.020) , D_A: 0.039, G_A: 1.081, cycle_A: 0.184, idt_A: 0.113, D_B: 0.002, G_B: 0.985, cycle_B: 0.273, idt_B: 0.067

[Rank 0] (epoch: 53, iters: 1870, time: 0.339, data: 0.018) , D_A: 0.079, G_A: 0.525, cycle_A: 0.298, idt_A: 0.135, D_B: 0.001, G_B: 1.020, cycle_B: 0.366, idt_B: 0.097

[Rank 0] (epoch: 53, iters: 1895, time: 0.338, data: 0.017) , D_A: 0.044, G_A: 1.451, cycle_A: 0.300, idt_A: 0.126, D_B: 0.001, G_B: 1.004, cycle_B: 0.284, idt_B: 0.110

[Rank 0] (epoch: 53, iters: 1920, time: 0.331, data: 0.017) , D_A: 0.054, G_A: 0.925, cycle_A: 0.164, idt_A: 0.151, D_B: 0.002, G_B: 1.000, cycle_B: 0.378, idt_B: 0.062

[Rank 0] (epoch: 53, iters: 1945, time: 0.339, data: 0.018) , D_A: 0.048, G_A: 0.947, cycle_A: 0.226, idt_A: 0.134, D_B: 0.001, G_B: 0.978, cycle_B: 0.375, idt_B: 0.097

[Rank 0] (epoch: 53, iters: 1970, time: 0.338, data: 0.020) , D_A: 0.055, G_A: 1.209, cycle_A: 0.162, idt_A: 0.164, D_B: 0.050, G_B: 0.908, cycle_B: 0.380, idt_B: 0.056

[Rank 0] (epoch: 53, iters: 1995, time: 0.338, data: 0.023) , D_A: 0.037, G_A: 0.882, cycle_A: 0.307, idt_A: 0.118, D_B: 0.002, G_B: 1.007, cycle_B: 0.269, idt_B: 0.117

[Rank 0] (epoch: 53, iters: 2020, time: 0.338, data: 0.020) , D_A: 0.197, G_A: 0.743, cycle_A: 0.246, idt_A: 0.172, D_B: 0.001, G_B: 1.007, cycle_B: 0.377, idt_B: 0.094

[Rank 0] (epoch: 53, iters: 2045, time: 0.335, data: 0.018) , D_A: 0.085, G_A: 1.202, cycle_A: 0.239, idt_A: 0.111, D_B: 0.001, G_B: 1.005, cycle_B: 0.258, idt_B: 0.079

[Rank 0] (epoch: 53, iters: 2070, time: 0.308, data: 0.024) , D_A: 0.191, G_A: 0.399, cycle_A: 0.229, idt_A: 0.136, D_B: 0.002, G_B: 1.000, cycle_B: 0.351, idt_B: 0.079

[Rank 0] (epoch: 53, iters: 2095, time: 0.331, data: 0.020) , D_A: 0.060, G_A: 0.786, cycle_A: 0.183, idt_A: 0.121, D_B: 0.001, G_B: 0.978, cycle_B: 0.283, idt_B: 0.091

[Rank 0] (epoch: 53, iters: 2120, time: 0.337, data: 0.018) , D_A: 0.252, G_A: 0.740, cycle_A: 0.342, idt_A: 0.124, D_B: 0.001, G_B: 0.950, cycle_B: 0.355, idt_B: 0.161

[Rank 0] (epoch: 53, iters: 2145, time: 0.338, data: 0.019) , D_A: 0.197, G_A: 0.452, cycle_A: 0.213, idt_A: 0.124, D_B: 0.001, G_B: 1.007, cycle_B: 0.357, idt_B: 0.076

[Rank 0] (epoch: 53, iters: 2170, time: 0.338, data: 0.022) , D_A: 0.057, G_A: 0.567, cycle_A: 0.213, idt_A: 0.139, D_B: 0.002, G_B: 1.006, cycle_B: 0.146, idt_B: 0.071

[Rank 0] (epoch: 53, iters: 2195, time: 0.338, data: 0.020) , D_A: 0.315, G_A: 0.409, cycle_A: 0.280, idt_A: 0.179, D_B: 0.001, G_B: 0.968, cycle_B: 0.651, idt_B: 0.094

[Rank 0] (epoch: 53, iters: 2220, time: 0.338, data: 0.018) , D_A: 0.030, G_A: 0.644, cycle_A: 0.205, idt_A: 0.106, D_B: 0.002, G_B: 0.985, cycle_B: 0.263, idt_B: 0.078

[Rank 0] (epoch: 53, iters: 2245, time: 0.337, data: 0.017) , D_A: 0.110, G_A: 0.603, cycle_A: 0.195, idt_A: 0.167, D_B: 0.001, G_B: 1.003, cycle_B: 0.346, idt_B: 0.067

[Rank 0] (epoch: 53, iters: 2270, time: 0.338, data: 0.017) , D_A: 0.123, G_A: 0.719, cycle_A: 0.430, idt_A: 0.128, D_B: 0.143, G_B: 0.362, cycle_B: 0.388, idt_B: 0.202

[Rank 0] (epoch: 53, iters: 2295, time: 0.338, data: 0.019) , D_A: 0.162, G_A: 1.018, cycle_A: 0.259, idt_A: 0.150, D_B: 0.009, G_B: 1.036, cycle_B: 0.488, idt_B: 0.112

[Rank 0] (epoch: 53, iters: 2320, time: 0.339, data: 0.019) , D_A: 0.087, G_A: 0.549, cycle_A: 0.182, idt_A: 0.142, D_B: 0.026, G_B: 0.632, cycle_B: 0.344, idt_B: 0.063

[Rank 0] (epoch: 53, iters: 2345, time: 0.338, data: 0.018) , D_A: 0.072, G_A: 0.691, cycle_A: 0.234, idt_A: 0.128, D_B: 0.005, G_B: 1.088, cycle_B: 0.327, idt_B: 0.074

[Rank 0] (epoch: 53, iters: 2370, time: 0.339, data: 0.017) , D_A: 0.027, G_A: 0.825, cycle_A: 0.190, idt_A: 0.097, D_B: 0.004, G_B: 0.889, cycle_B: 0.261, idt_B: 0.065

[Rank 0] (epoch: 53, iters: 2395, time: 0.337, data: 0.017) , D_A: 0.016, G_A: 0.895, cycle_A: 0.217, idt_A: 0.105, D_B: 0.105, G_B: 1.084, cycle_B: 0.292, idt_B: 0.077

[Rank 0] (epoch: 53, iters: 2420, time: 0.339, data: 0.019) , D_A: 0.145, G_A: 0.611, cycle_A: 0.215, idt_A: 0.163, D_B: 0.002, G_B: 0.957, cycle_B: 0.412, idt_B: 0.076

[Rank 0] (epoch: 53, iters: 2445, time: 0.339, data: 0.018) , D_A: 0.210, G_A: 0.333, cycle_A: 0.203, idt_A: 0.109, D_B: 0.129, G_B: 0.448, cycle_B: 0.216, idt_B: 0.061

[Rank 0] (epoch: 53, iters: 2470, time: 0.338, data: 0.017) , D_A: 0.115, G_A: 0.561, cycle_A: 0.288, idt_A: 0.147, D_B: 0.079, G_B: 0.100, cycle_B: 0.334, idt_B: 0.107

[Rank 0] (epoch: 53, iters: 2495, time: 0.338, data: 0.017) , D_A: 0.070, G_A: 0.502, cycle_A: 0.143, idt_A: 0.153, D_B: 0.008, G_B: 0.106, cycle_B: 0.360, idt_B: 0.072

[Rank 0] (epoch: 53, iters: 2520, time: 0.339, data: 0.017) , D_A: 0.026, G_A: 0.738, cycle_A: 0.208, idt_A: 0.100, D_B: 0.166, G_B: 0.395, cycle_B: 0.256, idt_B: 0.067

[Rank 0] (epoch: 53, iters: 2545, time: 0.339, data: 0.020) , D_A: 0.052, G_A: 0.719, cycle_A: 0.185, idt_A: 0.117, D_B: 0.208, G_B: 0.191, cycle_B: 0.297, idt_B: 0.061

[Rank 0] (epoch: 53, iters: 2570, time: 0.334, data: 0.017) , D_A: 0.078, G_A: 0.876, cycle_A: 0.181, idt_A: 0.188, D_B: 0.053, G_B: 0.723, cycle_B: 0.440, idt_B: 0.076

[Rank 0] (epoch: 53, iters: 2595, time: 0.337, data: 0.020) , D_A: 0.081, G_A: 0.526, cycle_A: 0.172, idt_A: 0.156, D_B: 0.009, G_B: 1.138, cycle_B: 0.391, idt_B: 0.063

[Rank 0] (epoch: 53, iters: 2620, time: 0.338, data: 0.018) , D_A: 0.093, G_A: 0.557, cycle_A: 0.197, idt_A: 0.306, D_B: 0.090, G_B: 0.365, cycle_B: 0.556, idt_B: 0.068

